0.1906253,0.2189826

0.09038137,0.12555279

0.09094926,0.10822966

0.21566394,0.20628478

0.1294046,0.19809632

0.08258893,0.10453427

0.10348614,0.12779959

0.08780266,0.13776359

0.05491063,0.092313826

0.04069822,0.06275524

0.11656107,0.13351905

0.12390899,0.17644209

0.09778356,0.15245405

0.07154799,0.09771084

0.09276846,0.12369128

0.16631763,0.16646506

0.36378545,0.56601834

0.14877655,0.18672109

0.11975221,0.15779734

0.18470834,0.26280543

0.19304036,0.34697235

0.12551016,0.16552792

0.1701154,0.27284834

0.3965397,0.32378012

0.37268764,0.4230247

0.17135316,0.22412606

0.16210122,0.21889402

0.17565858,0.32514435

0.34232274,0.5863968

0.13068643,0.18840748

0.11424328,0.12210187

0.17644197,0.17896396

0.2772955,0.32157695

0.1723946,0.28317976

0.11512569,0.13722003

0.13096724,0.18415092

0.19508661,0.19548452

0.14668444,0.1725624

0.2630358,0.2966951

0.1399485,0.19645086

0.10675194,0.14178258

0.15643309,0.17462298

0.14340262,0.17089885

0.11879031,0.14368685

0.14066988,0.16143548

0.13869056,0.14794914

0.15505198,0.16231638

0.15279552,0.16916642

0.18067662,0.21809381

0.17356205,0.18917489

0.2055459,0.21782409

0.25102064,0.28684932

0.31950676,0.37572223

0.16916612,0.17462309

0.20554592,0.21645986

0.17563029,0.19666056

0.21217483,0.2422139

0.1102608,0.115108036

0.20146029,0.22477008

0.30550238,0.32937843

0.3258852,0.37691104

0.15097623,0.14538692

0.23790492,0.24550728

0.3300792,0.2804238

0.34943083,0.36060056

0.17138879,0.16505297

0.18883394,0.17377044

0.31729996,0.26307133

0.4474715,0.4714683

0.22319844,0.21876644

0.2353251,0.24357405

0.3043149,0.32324022

0.36750346,0.3858648

0.20193547,0.21577772

0.29506874,0.29922363

0.33111304,0.39313808

0.31249282,0.30851775

0.28830993,0.287944

0.27776176,0.27593878

0.33089176,0.3261271

0.29244527,0.32119474

0.15097612,0.1754985

0.12830102,0.1471877

0.09861267,0.1528635

0.090039976,0.13034196

0.069902845,0.07730714

0.110958435,0.13096732

0.13498367,0.1731074

0.27694124,0.35538515

0.19393343,0.19291623

0.13251632,0.15823708

0.24346092,0.24532653

0.18417391,0.180877

0.14984316,0.15905179

0.12926815,0.14939073

0.14885248,0.14260992

0.24348123,0.23340929

0.18371804,0.18735602

0.1400623,0.15279523

0.17589718,0.21824686

0.15681289,0.19448987

0.1455368,0.1455901

0.15225787,0.16621026

0.16189016,0.2462458

0.19484337,0.27214774

0.07973366,0.085421555

0.08483891,0.11709756

0.14965373,0.18326329

0.14137058,0.1798074

0.11057566,0.13312739

0.13284141,0.15011825

0.17366475,0.21255009

0.13477585,0.1638326

0.07366917,0.09004008

0.12914923,0.15021949

0.1988295,0.28115565

0.20588431,0.31258208

0.09964929,0.11004875

0.17695367,0.22390634

0.15099044,0.19690572

0.17347468,0.21558145

0.12085255,0.12894918

0.11709756,0.14540558

0.1728041,0.2401067

0.27544865,0.39267445

0.13100153,0.12880729

0.17826107,0.28459558

0.42813674,0.45474747

0.37448454,0.46145365

0.13920964,0.13551483

0.13164946,0.1611512

0.062942654,0.071684994

0.07270278,0.07979044

0.066600494,0.07266186

0.08401735,0.112578504

0.09561063,0.108937755

0.12252599,0.16700597

0.040358804,0.0559339

0.06435652,0.09475798

0.119257495,0.1256142

0.08604762,0.09481483

0.040734705,0.045858603

0.07229428,0.111754276

0.13039847,0.14417411

0.14188017,0.17999457

0.06921653,0.087529875

0.11187658,0.12596841

0.13287337,0.18587808

0.24329083,0.18570755

0.12570444,0.14625822

0.18934998,0.2259527

0.16834012,0.23813939

0.22475915,0.31308228

0.15018031,0.172804

0.20466828,0.2725642

0.3112178,0.2707453

0.32122126,0.33989435

0.2302728,0.24644475

0.2806573,0.32584223

0.26750514,0.39083937

0.39455515,0.38483006

0.13932332,0.16345336

0.2198136,0.24851952

0.18706182,0.24608926

0.2860362,0.3423396

0.13278632,0.16945033

0.21738355,0.22174607

0.23548418,0.21677916

0.3093418,0.29467618

0.1642414,0.18183243

0.28347823,0.39466307

0.09402623,0.12005341

0.13914925,0.17212199

0.09526968,0.14620139

0.12768753,0.13306278

0.19484907,0.23162144

0.2625003,0.4004335

0.16761704,0.17721248

0.11026159,0.14402658

0.080815464,0.118234426

0.13062629,0.17749146

0.13353951,0.17290159

0.13022749,0.18164235

0.15768376,0.20031632

0.21742618,0.26043177

0.211806,0.27563384

0.21650337,0.23175073

0.2583124,0.33443683

0.2502002,0.28835547

0.18650377,0.19289866

0.18661708,0.3029436

0.29794222,0.25386283

0.3355606,0.33844584

0.19321088,0.19889523

0.19724658,0.21550931

0.25980818,0.28416026

0.18231428,0.22570401

0.085890405,0.102484465

0.08651579,0.1028867

0.17763895,0.19171746

0.21007995,0.25125325

0.20238355,0.21530122

0.18906799,0.22800928

0.17838143,0.22248347

0.25207448,0.27120006

0.087217234,0.10383861

0.12227031,0.11675649

0.124714576,0.17223567

0.24145852,0.22099222

0.1115269,0.124970146

0.17070612,0.17532198

0.35282356,0.35299763

0.15612052,0.23226228

0.08434136,0.109261654

0.10408015,0.11611541

0.10658235,0.11232265

0.22580527,0.24408397

0.13818635,0.13272938

0.2464607,0.2698624

0.13386637,0.14752832

0.15666057,0.1798527

0.12956847,0.12839608

0.17652014,0.17421086

0.25987658,0.28546765

0.20878598,0.20452273

0.13642417,0.15545939

0.10572876,0.12434542

0.14093792,0.16015011

0.1766348,0.17797062

0.14188127,0.14733824

0.17648916,0.18138745

0.22453028,0.21927048

0.21127288,0.21609658
